id,answer,gpt-4o_en,gpt-4o_xh,gpt-4o_zu,gpt-4o_af,gpt-4o_ig,gpt-4o_sn,gpt-4o_ts,gpt-4o_st,gpt-4o_nso,gpt-4o_tn,gpt-4o_bm,gpt-4o_am,gpt-4_en,gpt-4_xh,gpt-4_zu,gpt-4_af,gpt-4_ig,gpt-4_sn,gpt-4_ts,gpt-4_st,gpt-4_nso,gpt-4_tn,gpt-4_bm,gpt-4_am,gpt-3.5_en,gpt-3.5_xh,gpt-3.5_zu,gpt-3.5_af,gpt-3.5_ig,gpt-3.5_sn,gpt-3.5_ts,gpt-3.5_st,gpt-3.5_nso,gpt-3.5_tn,gpt-3.5_bm,gpt-3.5_am
3RHLQY6EDT2HFDMWE7MJ9HI9TF5D4G-2,2,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1
3RIHDBQ1NEWEVJG46755MWE77VNMHR-1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
3RKHNXPHGWUOAHMLLUZOQYBTCW1UKY-1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3RKHNXPHGYA346LS5SBOIWZ154OUKD-1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1
3RKHNXPHGYA346LS5SBOIWZ157UUKP-1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1
3RQVKZ7ZRKHRVQ6ZJG09GABFNOH72S-1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0
3RQVKZ7ZRMX6PF563EC988ZNGXO72T-1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
3RQVKZ7ZRMX6PF563EC988ZNGXO72T-2,2,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1
3RQVKZ7ZRMX6PF563EC988ZOH3Y72I-2,2,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
3RSBJ6YZECOIHQAAOXWIBFRZRV6OFQ-2,2,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
3RWB1RTQDJLRNBCOVJ3RQNF39H8P8B-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1
3RWB1RTQDL16H0BVFHFRIL3C4VY8PS-2,2,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1
3RWO3EJELH79CBS3WYUCBDSVVEYP1T-1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
3RWO3EJELH79CBS3WYUCBDSVVEYP1T-2,2,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
3RWO3EJELJNO60RAGW6C3BG3OV7P1C-2,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,0
3RWO3EJELJNO60RAGW6C3BG4PPZP1V-2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0
3RWO3EJELJNO60RAGW6C3BG4PT61PM-1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1
3RWO3EJELJNO60RAGW6C3BG4PT61PM-2,2,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
3RWO3EJELJNO60RAGW6C3BG4QVJ1P4-1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
3RWO3EJELJNO60RAGW6C3BG4QVJ1P4-2,2,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1
3RWSQDNYL9KOBDXHPUDSOLILUBEFFN-2,2,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
3RWSQDNYL9KOBDXHPUDSOLILUD6FFJ-1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1
3RWSQDNYL9KOBDXHPUDSOLILUD6FFJ-2,2,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1
3RZS0FBRWMO8T318WTVWK7ZVTMRCP9-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1
3RZS0FBRWMO8T318WTVWK7ZVTMRCP9-2,2,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1
3RZS0FBRWMO8T318WTVWK7ZVUSPCPK-1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0
3S1L4CQSFX3TFMG9EER0AK7U2EUAF5-2,2,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
3S1WOPCJFI7R4QIOX7W7DZDL4PHJE5-1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1
3S1WOPCJFI7R4QIOX7W7DZDL4PHJE5-2,2,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0
3S1WOPCJFI7R4QIOX7W7DZDL4RUEJH-1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
3S1WOPCJFI7R4QIOX7W7DZDL4RUEJH-2,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
3S37Y8CWIAEVI8LUF039T3V2TM5W4W-1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3S37Y8CWIAEVI8LUF039T3V2TM5W4W-2,2,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3S37Y8CWIAEVI8LUF039T3V3UVWW48-1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1
3S4TINXCC217YYX13TMMKNON22DOBS-1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3S829FDFT2Z8DFA6YIOO6SF7M3UDX1-2,2,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1
3S829FDFT4FN749DIG0OYQ3FFD8XDV-1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0
3S8A4GJRD5HWI6P38ERS4ZW2IUO6VC-1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3S8A4GJRD5HWI6P38ERS4ZW3JOGV6K-1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1
3S8A4GJRD5HWI6P38ERS4ZW3JOGV6K-2,2,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0
3SBNLSTU6U3XIAALZ0C93DVIU5KDZU-1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
3SBNLSTU6WJCCZ9SJYO9VBJQNGCDZK-1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
3SBNLSTU6WJCCZ9SJYO9VBJQNGCDZK-2,2,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
3SBNLSTU6WJCCZ9SJYO9VBJQNHPZDL-2,2,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1
3SCKNODZ0XENKCVS5ZYT8YED3Z97NL-1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0
3SMIWMMK63JUZ6F9U6UR67TXUN2UW6-1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1
3SR6AEG6W5REP05IPATGGR1EG21HY6-1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0
3SR6AEG6W77TJP4P985G8PPM9FTHY0-1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1
3SR6AEG6W77TJP4P985G8PPM9FTHY0-2,2,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0
3SU800BH86QALKKGYZJLMKN2B7IUQP-1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3SV8KD29L4Q5WGGVRHYW7QQ8EIDKZI-2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1
3SV8KD29L66KQ5F2BFAWZOEH8YCZK7-2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
3SX4X51T807NLZT2DHAQXEG8PY3OAK-1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3SX4X51T807NLZT2DHAQXEG8PZIOA1-2,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1
3SX4X51T807NLZT2DHAQXEG8UG7AOF-2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0
3SX4X51T807NLZT2DHAQXEG8UJ4AOI-1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
3SX4X51T807NLZT2DHAQXEG8UJ4AOI-2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1
3SX4X51T82N2FOS9XFMQPC4GIKHAO4-1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1
3SX4X51T82N2FOS9XFMQPC4GIKHAO4-2,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0
3SX4X51T82N2FOS9XFMQPC4HKIBAOY-1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
3SX4X51T82N2FOS9XFMQPC4HKIBAOY-2,2,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1
3SX4X51T82N2FOS9XFMQPC4HKKSOAX-1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1
3SX4X51T82N2FOS9XFMQPC4HKKSOAX-2,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0
3SZYX62S5GYJUNPM1Z27EHERCAE75S-2,2,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1
3SZYX62S5IEYOCOTLXE76F201BZ57N-2,2,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0
3SZYX62S5IEYOCOTLXE76F2Z05R570-1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0
3SZYX62S5IEYOCOTLXE76F2Z0XO57H-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1
3SZYX62S5IEYOCOTLXE76F2Z0XO57H-2,2,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0
3T2EL38U0MI22OEB34U86RM65O7QXJ-1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3T2EL38U0OYHWDDIN268YPAF042XQX-1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1
3T2HW4QDUV587RMUV6NZ6JB7U1B9C0-2,2,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1
3T2HW4QDUV587RMUV6NZ6JB7U3HC9D-2,2,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0
3T5ZXGO9DG2618DXOKUTVAQP6WFQZI-1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0
3T5ZXGO9DG2618DXOKUTVAQP6WFQZI-2,2,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1
3T5ZXGO9DG2618DXOKUTVAQQ85RQZG-1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
3T5ZXGO9DG2618DXOKUTVAQQ86HQZ8-1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0
3T5ZXGO9DG2618DXOKUTVAQQ86HQZ8-2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1
3T5ZXGO9DG2618DXOKUTVAQQ86XZQX-1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0
3T6SSHJUZHO7PK04B81YMDWDJ5CIII-1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0
3T8DUCXY0PK4NXNC1QUPNRZJBUS9TQ-1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1
3T8DUCXY0PK4NXNC1QUPNRZJBUS9TQ-2,2,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0
3TC2K6WK9G0VV4BITLSFUA7AY9K82F-2,2,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1
3TCFMTM8HG2SETQ4EYV07Y8BFHM215-1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1
3TD33TP5DNGIWU30TAH4JS4HB9IBAX-2,2,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1
3TD33TP5DNGIWU30TAH4JS4IC4BBAJ-1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1
3TFJJUELSHNX771VAX8KWW3TOWSC24-2,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
3TFJJUELSHNX771VAX8KWW3TOX72CB-2,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0
3TFJJUELSHNX771VAX8KWW3TTF1C2K-2,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0
3TFJJUELSJ3C1W02UVKKOUR1H8T2CV-2,2,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1
3TFJJUELSJ3C1W02UVKKOUR2IG52CQ-1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1
3TFJJUELSJ3C1W02UVKKOUR2IG52CQ-2,2,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
3THR0FZ95R7JB7JDU6BGYQKRCK0LOT-1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0
3THR0FZ95R7JB7JDU6BGYQKRCK0LOT-2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
3THR0FZ95R7JB7JDU6BGYQKSEW7OLV-1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0
3THR0FZ95R7JB7JDU6BGYQKSEW7OLV-2,2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1
3TKSOBLOHNUNF48SZOH0E3ONTJ1BBA-1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
3TKSOBLOHNUNF48SZOH0E3ONTJ1BBA-2,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
3TKXBROM5VO3KVKATQMYYEBDWIOIJD-2,2,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1
3TL87MO8CMNAB57DB5GQJYN5RAQLFU-1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0
3TL87MO8CMNAB57DB5GQJYN5RAQLFU-2,2,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1
3TL87MO8CO3P5U6KV3SQBWBDKB7LFP-1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0
3TL87MO8CO3P5U6KV3SQBWBDKLYFLU-2,2,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
3TL87MO8CO3P5U6KV3SQBWBELPHLFU-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1
3TL87MO8CO3P5U6KV3SQBWBELPHLFU-2,2,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
3TL87MO8CO3P5U6KV3SQBWBEMTJFLZ-2,2,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
3TLFH2L6YB2TND2DGHFAD4R66YZ2TV-2,2,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
3TLFH2L6YB2TND2DGHFAD4R67ZBT21-1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1
3TRB893CSJ8HAKE6IVLYIE5G2N7G76-1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1
3TRB893CSJ8HAKE6IVLYIE5GX4NG7F-2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
3TRB893CSJ8HAKE6IVLYIE5GX6F7G2-1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
3TRB893CSJ8HAKE6IVLYIE5GX7M7GB-2,2,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1
3TTPFEFXCTIC6GVCJRYOX0HLHTZ6HO-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3TTPFEFXCTIC6GVCJRYOX0HLHUE6H5-2,2,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0
3TTPFEFXCVYR05UJ3PAOPY5TA506HP-2,2,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1
3TTPFEFXCVYR05UJ3PAOPY5TAPZH63-1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
3TTPFEFXCVYR05UJ3PAOPY5TAPZH63-2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
3TTPFEFXCVYR05UJ3PAOPY5UBYQ6H4-2,2,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1
3TUOHPJXYJBMGA94ZB5EQES0MHAWXB-1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0
3TUOHPJXYJBMGA94ZB5EQES1N37WXJ-2,2,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3TX9T2ZCBBFBL59J0TTZNZ8BUI0WZ2-2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0
3TX9T2ZCBBFBL59J0TTZNZ8CV5LWZ0-1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0
3TX9T2ZCBBFBL59J0TTZNZ8CW5HZW0-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0
3TX9T2ZCBBFBL59J0TTZNZ8CW5HZW0-2,2,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1
3TY2U1TEB9OZF64GB87YAFQEA4WJJQ-2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1
3TZ0XG8CBUI6VOWHEU7U4XFO4EX898-2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1
3TZ0XG8CBWYLPDVOYSJUWV3WXLF89G-1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0
3TZ0XG8CBWYLPDVOYSJUWV3WXNI89N-2,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1
3TZ0XG8CBWYLPDVOYSJUWV3WXXV98L-2,2,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
3TZDZ3Y0JS4OKOCWF9YFPNSGQAG19A-1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1
