qID,Sentence,Option1,Option2,Answer
3D3B8GE892PR1GVY0B95QJAEY279P0-2,"ሼፍ ፖም መብላት ከቀይ ስር የበለጠ ጤናማ ነው ብሎ ስለሚያስብ, _ ን ምግብ ውስጥ ማስገባት አይወድም.",ፖም,ከቀይ ስር,2
3D3B8GE892PR1GVY0B95QJAEY279P0-1,"ሼፍ ፖም መብላት ከቀይ ስር የበለጠ ጤናማ ነው ብሎ ስለሚያስብ, _ ን ምግብ ውስጥ ማስገባት ይወዳል.",ፖም,ከቀይ ስር,1
37VE3DA4YUFICSC7FIFW8G3DVYNHB5-1,"ጄኒፈር በሚዋኙበት ጊዜ ሻርክን የማግኘት ስጋት ላይ ነበረች, ነገር ግን ኤሚሊ አልነበረችም, ምክንያቱም _ በውቅያኖስ ውስጥ ስለዋኘች ነው.",ጄኒፈር,ኤሚሊ,1
37VE3DA4YUFICSC7FIFW8G3DVYNHB5-2,"ጄኒፈር በሚዋኙበት ጊዜ ሻርክን የማግኘት ስጋት ላይ ነበረች, ነገር ግን ኤሚሊ አልነበረችም, ምክንያቱም _ በሃይቅ ውስጥ ስለዋኘች ነው.",ጄኒፈር,ኤሚሊ,2
3EQVJH0T40JI8E6OF46H8A9Z6IJHTM-1,በፋይሎቹ ውስጥ ያሉት ሰነዶች በትክክል ሊቀመጡ አልቻሉም. _ በጣም ትንሽ ነበሩ.,ፋይሎቹ,ሰነዶች,1
3EQVJH0T40JI8E6OF46H8A9Z6IJHTM-2,በፋይሎቹ ውስጥ ያሉት ሰነዶች በትክክል ሊቀመጡ አልቻሉም. _ በጣም ትልቅ ነበሩ.,ፋይሎቹ,ሰነዶች,2
35ZRNT9RUIWN1EUH42VGA622JTGO33-1,"ታታሪ የመፅሃፍ አንብቢዎች, ሎውረንስ ልብ ወለድ ሲያነብ ጄሰን ልቦለድ ያልሆኑትን ያነባል. _ ወደ ምናባዊ ዓለም ማምለጥ ይወዳል.",ሎውረንስ,ጄሰን,1
35ZRNT9RUIWN1EUH42VGA622JTGO33-2,"ታታሪ የመፅሃፍ አንብቢዎች, ሎውረንስ ልብ ወለድ ሲያነብ ጄሰን ልቦለድ ያልሆኑትን ያነባል. _ ወደ ምናባዊ ዓለም ማምለጥ ያዳግተዋል.",ሎውረንስ,ጄሰን,2
3P888QFVX3SF8F0J2D7CNEVDYXFOQK-1,ሜሪ ለስራ የምትለብሰው ቡራቡሬ ብቻ እንጂ ልሙጥ ቀለም አልነበረም ምክንያቱም _ አለባበሷ የተበላሸ እንዲመስል ያረጋታል.,ልሙጥ ቀለም,ቡራቡሬ,1
3P888QFVX3SF8F0J2D7CNEVDYXFOQK-2,ሜሪ ለስራ የምትለብሰው ቡራቡሬ ብቻ እንጂ ልሙጥ ቀለም አልነበረም ምክንያቱም _ ሰራተኛ እንድትመስል ያረጋታል.,ልሙጥ ቀለም,ቡራቡሬ,2
3IZVJEBJ6CYDRQUD9BGVP59Y6LBZ6I-2,_ ስለቆሸሸ በመኪናው ላይ ያለው መከላከያ ከመኪናው እጀታ የበለጠ ደምቋል.,መከላከያ,እጀታ,2
3IZVJEBJ6CYDRQUD9BGVP59Y6LBZ6I-1,_ ንጹህ ስለነበር በመኪናው ላይ ያለው መከላከያ ከመኪናው እጀታ የበለጠ ደምቋል.,መከላከያ,እጀታ,1
3ECKRY5B1SATKAPEBCPKM8Z4GNJZIE-2,"ኢየን ለኒል የፑል ድግስ እየሰራ ነው  እና በመዋኛ ገንዳ ውስጥ ፒኤች ከፍ ማድረግ አለበት, _  ድግሱን በደህና እንዲደሰት ነው.",ኢየን,ኒል,2
3ECKRY5B1SATKAPEBCPKM8Z4GNJZIE-1,"ኢየን ለኒል የፑል ድግስ እየሰራ ነው እና በመዋኛ ገንዳ ውስጥ ፒኤች ከፍ ማድረግ አለበት, _ ፒኤች ከፍ ማድረጊያ እቃዎችን ገዛ .",ኢየን,ኒል,1
302U8RURJ1F4PRVV7VD96AIOD98VNK-2,"ቢሊ እርሳስ ስታመጣ, እኔ እስክሪብቶ ወደ ሪልቶር ቢሮ  አመጣሁ. ለቢሊ እስክሪብቶዬን ሰጠኋት እና ሰነዱ ላይ ለመፈረም  _ን ተጠቀመችበት.",እርሳስ,እስክሪብቶ,2
302U8RURJ1F4PRVV7VD96AIOD98VNK-1,ቢሊ እርሳስ ስታመጣ እኔ እስክሪብቶ ወደ ሪልቶር ቢሮ  አመጣሁ. ለቢሊ እስክሪብቶዬን ሰጠኋት እና እሷ ግን በግትርነት ሰነዱ ላይ ለመፈረም  _ን ተጠቀመች.,እርሳስ,እስክሪብቶ,1
3C8QQOM6JRF9FL8AWBYBETO62IMLI1-1,ማንም ሰው በታሪኩ ሊደሰት አልቻለም. እና ሙዚቃውን ማዳመጥ ጀመርን. _ ደባሪ ነው.,ታሪኩ,ሙዚቃው,1
3C8QQOM6JRF9FL8AWBYBETO62IMLI1-2,ማንም ሰው በታሪኩ ሊደሰት አልቻለም. እና ሙዚቃውን ማዳመጥ ጀመርን. _ አስደሳች ነው.,ታሪኩ,ሙዚቃው,2
37VUR2VJ6C35CBI6BRK6JBHXRC41CQ-2,_ ሁል ጊዜ ውሃ በመጠጣቷ ምክንያት የካትሪና ጥርሶች ከላውራ የበለጠ ቢጫ ናቸው.,ካትሪና,ላውራ,2
37VUR2VJ6C35CBI6BRK6JBHXRC41CQ-1,_ ብዙ ጊዜ ቡና በመጠጣቷ ምክንያት የካትሪና ጥርሶች ከላውራ የበለጠ ቢጫ ናቸው.,ካትሪና,ላውራ,1
3P4C70TRMTVVJU2F6NY8THBPLQ7LGO-1,_ ከጋለ በኋላ ብረቱን በብረት መዶሻ መምታት አስፈላጊ ነበር.,ብረቱ,ብረት መዶሻ,1
3P4C70TRMTVVJU2F6NY8THBPLQ7LGO-2,_ ከመጋሉ በፊት ብረቱን በብረት መዶሻ መምታት አስፈላጊ ነበር.,ብረቱ,ብረት መዶሻ,2
3I7SHAD35OAWWJ9ZDWVTNHDLMYLM77-2,"ኬቨን ቤቱን ከዴሪክ ሲገዛ ወጪዎቹን ግምት ውስጥ አላስገባም, ስለዚህ _ ከገንዘብ እዳ ራሱን ነጻ አወጣ.",ኬቨን,ዴሪክ,2
3I7SHAD35OAWWJ9ZDWVTNHDLMYLM77-1,"ኬቨን ቤቱን ከዴሪክ ሲገዛ ወጪዎቹን ግምት ውስጥ አላስገባም, ስለዚህ _ የገንዘብ እዳ  ውስጥ ገባ.",ኬቨን,ዴሪክ,1
371DNNCG440PF35VC0CBVXG033L8TY-2, _ በቪዲዮ  ሲደንስ ሮበርት የካይል የበይነመረብ ቫይራል ቪዲዮ ስሜት እንዲፈጥር ረድቷል.,ሮበርት,ካይል,2
371DNNCG440PF35VC0CBVXG033L8TY-1," _ ቪድዮውን ሲመራ ሮበርት
የካይል የበይነመረብ ቫይራል ቪዲዮ ስሜት እንዲፈጥር ረድቷል.",ሮበርት,ካይል,1
3DZKABX2ZKJLYNY4I54VQZOCEQLCVG-2,"ሬቤካ ማሪያን ወደ ኮንሰርት ጋበዘቻት, ከዛ _ ለመገኘት ከወላጆቿ ፈቃድ ማግኘት ነበረባት.",ሬቤካ,ማሪያ,2
3DZKABX2ZKJLYNY4I54VQZOCEQLCVG-1,"ሬቤካ በማሪያ ኮንሰርት ተጋበዘች, ከዛ _ ለመገኘት ከወላጆቿ ፈቃድ ማግኘት ነበረባት.",ሬቤካ,ማሪያ,1
30P8I9JKOIJL5DQIJX5NKVUUTHCV58-2,ምክንያቱ _ ወፎችን ስለምትፈራ ቤቲ ርግቧን ከአንጄላ ረዘም ላለ ጊዜ ያዘች.,ቤቲ,አንጄላ,2
30P8I9JKOIJL5DQIJX5NKVUUTHCV58-1,ቤቲ ርግቧን ከአንጄላ ረዘም ላለ ጊዜ ለመያዝ የቻለችው ምክንያቱ  _ ወፎችን ስለማትፈራ ነው.,ቤቲ,አንጄላ,1
38XPGNCKHVEI3JLPPQYD71COMD44VV-2,ኒክ የወገብ ማሳከክ ብዙ ጊዜ ሲያጋጥመው ጄሰን ግን የውስጥ ሱሪ ማሰሪያ ለብሶ አያውቅም. _አርቲስት ነው.,ኒክ,ጄሰን,2
38XPGNCKHVEI3JLPPQYD71COMD44VV-1,ኒክ የወገብ ማሳከክ ብዙ ጊዜ ሲያጋጥመው ጄሰን ግን  የውስጥ ሱሪ ማሰሪያ ለብሶ አያውቅም. _አትሌት ነው.,ኒክ,ጄሰን,1
39AYGO6AFFI4GCHNMPT12KEH8NL6NF-2,ጂል ለራሷ የገዛችው ማሰሪያ በእግሯ ዙሪያ አይገጥምም፣ _ በጣም ሰፊ ነበር.,ማሰሪያ,እግሯ,2
39AYGO6AFFI4GCHNMPT12KEH8NL6NF-1,ጂል ለራሷ የገዛችው ማሰሪያ በእግሯ ዙሪያ አይገጥምም፣ _ በጣም ጠባብ ነበር.,ማሰሪያ,እግሯ,1
3IVKZBIBJ2NWN3SGA2DRQ31MTY2SHD-2,ጄምስ ቦርሳው ውስጥ በተከማቸው አልባሳት ምክንያት ሊዘጋው አልቻለም. _ ትንሽ ነው.,አልባሳት,ቦርሳው,2
3IVKZBIBJ2NWN3SGA2DRQ31MTY2SHD-1,ጄምስ ቦርሳው ውስጥ በተከማቸው አልባሳት ምክንያት ሊዘጋው አልቻለም. _ ብዛት አለው.,አልባሳት,ቦርሳው,1
3HJ1EVZS2QX5SGL4GSOKWZVGPWV3RY-2,"ሚሼል ብስኩቷን ስብ እና ምንም አይነት ቅቤ ሳትጨምር ሰራች, ምክንያቱም _ ቀለል ያለ ጣዕም እንደሚሰጠው ገምታለች.",ቅቤ,ማሳጠር,2
3HJ1EVZS2QX5SGL4GSOKWZVGPWV3RY-1,"ሚሼል ብስኩቷን ስብ እና ምንም አይነት ቅቤ ሳትጨምር ሰራች, ምክንያቱም _ ብስኩቱን እንደሚያከብደው ገምታለች.",ቅቤ,ማሳጠር,1
3TLFH2L6Y9METO36WJ3AL63XH3TT2G-1,ዴኒስ ለእረፍት ሄዷል ሆኖም ኔልሰን እቤት ቆይቶ ነበር. ስለዚህ በ _ ፍሪጅ ውስጥ ያለው ሰላጣ የበሰበሰ ነው.,ዴኒስ,ኔልሰን,1
3TLFH2L6Y9METO36WJ3AL63XH3TT2G-2,ዴኒስ ለእረፍት ሄዷል ሆኖም ኔልሰን እቤት ቆይቶ ነበር. ስለዚህ በ _ ፍሪጅ ውስጥ ያለው ሰላጣ ሳላድ ለማዘጋጀት ጥቅም ላይ ውሏል.,ዴኒስ,ኔልሰን,2
3V0TR1NRVA0JH6JKUXVHJGA3DQC4A6-2,ጄን የደርማ ሮለርዋን በውሃ ውስጥ አስቀመጠች. በዚህም ማጽጃው በ_ እንዲያጸዳላት ነው.,ደርማ ሮለርዋ,በውሃ,2
3V0TR1NRVA0JH6JKUXVHJGA3DQC4A6-1,ጄን የደርማ ሮለርዋን በውሃ ውስጥ አስቀመጠች. በዚህም ማጽጃው _ን እንዲያጸዳላት ነው.,ደርማ ሮለርዋ,በውሃ,1
32LAQ1JNTB327PBFZ1PGJNMXOF2TU1-2,ጄምስ ፋይሉን ለመሸከም የተጠቀመበት ቦርሳ አሁንም በውስጡ ተጨማሪ ቦታ አለው. ለምን ትንሽ የሆነውን _ እንደመረጠ አልገባኝም.,ቦርሳ,ፋይል,2
32LAQ1JNTB327PBFZ1PGJNMXOF2TU1-1,ጄምስ ፋይሉን ለመሸከም የተጠቀመበት ቦርሳ አሁንም በውስጡ ተጨማሪ ቦታ አለው. ለምን ትልቅ የሆነውን _ እንደመረጠ አልገባኝም.,ቦርሳ,ፋይል,1
31JUPBOORN21WQXQ3RAK966J43N8L4-1,ግሎከንስፒል መጫወትን መማር ለዴሪክ ቀላል ቢሆንም ለአዳም አይደለም ምክንያቱም _ ሙዚቀኛ ነው.,ዴሪክ,አዳም,1
31JUPBOORN21WQXQ3RAK966J43N8L4-2,"ግሎከንስፒል መጫወትን መማር ለዴሪክ ቀላል ቢሆንም ለአዳም አይደለም, ምክንያቱም _ ሙዚቀኛ  አይደለም.",ዴሪክ,አዳም,2
3VI0PC2ZA0YEB1028PE49KFFKM0XO6-2,የጉልበት መገጣጠሚያዬ ከቁርጭምጭሚት መገጣጠሚያዬ ያነሰ ጉዳት ስላለው በተቻለ መጠን በ _ ላይ ብዙ ክብደት ላለማድረግ እየሞከርኩ ነው.,የጉልበት መገጣጠሚያዬ,ቁርጭምጭሚት መገጣጠሚያዬ,2
3VI0PC2ZA0YEB1028PE49KFFKM0XO6-1,የጉልበት መገጣጠሚያዬ ከቁርጭምጭሚት መገጣጠሚያዬ የበለጠ ጉዳት ስላአለው በተቻለ መጠን በ _ ላይ ብዙ ክብደት ላለማድረግ እየሞከርኩ ነው.,የጉልበት መገጣጠሚያዬ,ቁርጭምጭሚት መገጣጠሚያዬ,1
3XABXM4AJ3JRHCCAFUUGIQTM9XA8QL-2,"ዶናልድ እንደ ማቲው ንጽህናውን መጠበቅ አይወድም ነበር, ስለዚህ _ ጥሩ ጠረን ነበረው.",ዶናልድ,ማቲው,2
3XABXM4AJ3JRHCCAFUUGIQTM9XA8QL-1,"ዶናልድ እንደ ማቲው ንጽህናውን መጠበቅ አይወድም ነበር, ስለዚህ _ መጥፎ ጠረን ነበረው.",ዶናልድ,ማቲው,1
3PKJ68EHDNUOUBAJ3ASD64MQ8GSHJH-1,"ሰውየው ለካሜራው ይልቅ ለመነፅሩ ሌንስ እንዳገኘ ተረዳ, የ_ ሌንስ በጣም ወፍራም ነበር.",ካሜራው,መነፅሩ,1
3PKJ68EHDNUOUBAJ3ASD64MQ8GSHJH-2,"ሰውየው ለካሜራው ይልቅ ለመነፅሩ ሌንስ እንዳገኘ ተረዳ, የ_ ሌንስ በጣም ቀጭን ነበር.",ካሜራው,መነፅሩ,2
3CZH926SIES118Z3U0937XO2MY24EM-1,"እሁድ ከሰአት በኋላ ላውራ የተወሰኑ የቅቤ ወተት ብስኩቶችን ለቪክቶሪያ ሰራች, እና _ እነሱን ለመስራት ፈጣን ነበረች.",ላውራ,ቪክቶሪያ,1
3CZH926SIES118Z3U0937XO2MY24EM-2,"እሁድ ከሰአት በኋላ ላውራ የተወሰኑ የቅቤ ወተት ብስኩቶችን ለቪክቶሪያ ሰራች, እና _ እነሱን ለመብላት ፈጣን ነበረች.",ላውራ,ቪክቶሪያ,2
3GKAWYFRAR7IYV7MWPQ74DHCD8SDP4-1,ችግሯን ለመቋቋም ታዳጊዋ በመጽሔቱ ላይ የጻፈች ሲሆን የ _ ገፆች ትልቅ ስለነበሩ ማስታወሻ ደብተር ላይ አልጻፈችም.,መጽሔቱ,ማስታወሻ ደብተር,1
3GKAWYFRAR7IYV7MWPQ74DHCD8SDP4-2,ችግሯን ለመቋቋም ታዳጊዋ በመጽሔቱ ላይ የጻፈች ሲሆን የ _ ገፆች አነስተኛ ስለነበሩ ማስታወሻ ደብተር ላይ አልጻፈችም.,መጽሔቱ,ማስታወሻ ደብተር,2
3G9UA71JVVSR1M47Q161FRXWUFWJ7L-2,ቦብ የምሽት ሸሚዝ የነበረውን ሸሚዝ ቀደደ _ አዲስ ስለሆነ ቱክሰዶ ሸሚዝ ለማምጣት ወሰነ.,የምሽት ሸሚዝ,ቱክሰዶ ሸሚዝ,2
3G9UA71JVVSR1M47Q161FRXWUFWJ7L-1,ቦብ የምሽት ሸሚዝ የነበረውን ሸሚዝ ቀደደ _ አረጌ ስለሆነ ቱክሰዶ ሸሚዝ ለማምጣት ወሰነ.,የምሽት ሸሚዝ,ቱክሰዶ ሸሚዝ,1
37NXA7GVST4Z72T3BKLU1KQRKNOLVZ-1,ኣዳኝ ራሱን ሊያጠፋ ሲያስብ _ በዚህ አስጨናቂ ሁኔታ ውስጥ ሆኖ በፍጹም ስለማያውቅ ሮበርት ለምክንያቱ ምላሽ ሰጠ.,ኣዳኝ,ሮበርት,1
37NXA7GVST4Z72T3BKLU1KQRKNOLVZ-2,ኣዳኝ ራሱን ሊያጠፋ ሲያስብ _ በዚህ አስጨናቂ ሁኔታ ውስጥ ሆኖ ከዚህ በፊት ስለሚያውቅ ሮበርት ለምክንያቱ ምላሽ ሰጠ.,ኣዳኝ,ሮበርት,2
37VHPF5VYC18TM3KQEHL6NGWAZ08CP-2,"ራቸል ታንያን በዩቲዩብ ቪዲዮዋ ውስጥ አካታለች, ነገር ግን _ ፍቃደኝነቷ ባለመጠየቁ ተናደደች.",ራቸል,ታንያ,2
37VHPF5VYC18TM3KQEHL6NGWAZ08CP-1,"ራቸል ታንያን በዩቲዩብ ቪዲዮዋ ውስጥ አካታለች, ነገር ግን _ ፍቃደኝነቷን ባለመጠየቋ ተጸጸተች.",ራቸል,ታንያ,1
3421H3BM9CVA9UR7PWGLLLCADYY9JU-1,በባቡሩ ሹፌር ሆና ፊሊሺያ ለዓመታት ቆይታለች ዛሬ ኤሌና ሽልማትና ክብር ለ_ ታበረክታለች.,ፊሊሺያ,ኤሌና,1
3421H3BM9CVA9UR7PWGLLLCADYY9JU-2,በባቡሩ ሹፌር ሆና ፊሊሺያ ለዓመታት ቆይታለች. ዛሬ ኤሌና ሽልማት ታበረክታለች.  _ ሽልማት በማበርከትዋ ክብር ተሰምቷታል.,ፊሊሺያ,ኤሌና,2
34XASH8KLS0L2PDZ9IPAN346MHFMPG-1,ፖሊሱ እስረኛውን ወደ በሩ ሊሸኘው ይችላል. ነገር ግን ወደ ክፍሉ መግባት አይፈቀድለትም. ምክንያቱም ወደ _ መግባት የተፈቀደ በመሆኑ ነው.,በሩ,ክፍሉ,1
34XASH8KLS0L2PDZ9IPAN346MHFMPG-2,"ፖሊሱ እስረኛውን ወደ በሩ ሊሸኘው ይችላል. ነገር ግን ወደ ክፍሉ መግባት አይችልም, ምክንያቱም ወደ _ መግባት የተከለከለ ስለሆነ ነው.",በሩ,ክፍሉ,2
3LOJFQ4BOXD2TFBZZZ9ZGY75VD8DKC-1,ብሬንዳ የእንጨት ፓነሎቿን በቫርኒሽ ስትቀባ ከሥሩ ያለው የኮንክሪት ወለል ተነካክቷል. ቫርኒሹ _ ን ጠብቋል እንዲሁም አስውቧል.,እንጨት ፓነሎቿ,ኮንክሪት,1
3LOJFQ4BOXD2TFBZZZ9ZGY75VD8DKC-2,ብሬንዳ የእንጨት ፓነሎቿን በቫርኒሽ ስትቀባ ከሥሩ ያለው የኮንክሪት ወለል ተነካክቷል. ቫርኒሹ _ ን አበላሽቷል.,እንጨት ፓነሎቿ,ኮንክሪት,2
3E22YV8GG14CQIZS1LSA8K5Y3PJPN6-1,"ጆን ዓሣውን በአዲሱ የዓሣ ማጠራቀሚያ ውስጥ በጠረጴዛ ላይ ለማስቀመጥ ጓጉቷል, ነገር ግን _ አቅም አልነበረውም.",ጠረጴዛ,የዓሣ ማጠራቀሚያ,1
3E22YV8GG14CQIZS1LSA8K5Y3PJPN6-2,"ጆን ዓሣውን በአዲሱ የዓሣ ማጠራቀሚያ ውስጥ በጠረጴዛ ላይ ለማስቀመጥ ጓጉቷል, ነገር ግን _ ክብደት ነበርው.",ጠረጴዛ,የዓሣ ማጠራቀሚያ,2
33KGGVH24UFELKUUIP4T5QEY2RB1XU-1,_ ስኳር ስለሚበዛበት ቡናው ሳይሆን ሻዩ የቤንን ጥርስ ይጎዳ ነበር.,ሻዩ,ቡናው,1
33KGGVH24UFELKUUIP4T5QEY2RB1XU-2,_ ስኳር ስለሌለው ቡናው ሳይሆን ሻዩ የቤንን ጥርስ ይጎዳ ነበር.,ሻዩ,ቡናው,2
3D0LPO3EABXOHHR5TNO600YFX6WOYN-1,ገላውን ለመታጠብ ከቅባት ይልቅ በሳሙና ማጽዳትን ይመርጣል. ምክንያቱም _ የሚያሳክክ ስሜት ነበረው.,ቅባት,ሳሙና,1
3D0LPO3EABXOHHR5TNO600YFX6WOYN-2,ገላውን ለመታጠብ ከቅባት ይልቅ በሳሙና ማጽዳትን ይመርጣል. ምክንያቱም _ የንጽህና ስሜት ይሰጠው ነበረው.,ቅባት,ሳሙና,2
3UEDKCTP9X416V9WSKID84LHXTQK70-1,ምንም እንኳን _ ራሷ ብርድ ቢሰማትም ካትሪና በቀዝቃዛው ምሽት ጃኬቷን ለካሪ ሰጠቻት.,ካትሪና,ካሪ,1
3UEDKCTP9X416V9WSKID84LHXTQK70-2,_  ብርድ ስለተሰማት ካትሪና በቀዝቃዛው ምሽት ጃኬቷን ለካሪ ሰጠቻት.,ካትሪና,ካሪ,2
3HO4MYYR12MHB21WJQ5NGF6BB5EU6Y-1,"አዳም የቆዳ ህክምና ባለሙያን ለመጎብኘት ቀጠሮ መያዝ ነበረበት, ነገር ግን ጆሴፍ አላደረገም. ምክንያቱም _ የቆዳ ችግር ነበረው..",አዳም,ጆሴፍ,1
3HO4MYYR12MHB21WJQ5NGF6BB5EU6Y-2,"አዳም የቆዳ ህክምና ባለሙያን ለመጎብኘት ቀጠሮ መያዝ ነበረበት, ነገር ግን ጆሴፍ አላደረገም. ምክንያቱም _ ጤነኛ ቆዳ ነበረው.",አዳም,ጆሴፍ,2
3LOJFQ4BOXD2TFBZZZ9ZGY75VBGKDN-2,"ናንሲ በፊልሞች ላይ ከከረሜላ ይልቅ ፋንዲሻ መብላት ትመርጣለች, ምክንያቱም _ ጣፋጭ ነው.",ፋንዲሻ,ከረሜላ,2
3LOJFQ4BOXD2TFBZZZ9ZGY75VBGKDN-1,"ናንሲ በፊልሞች ላይ ከከረሜላ ይልቅ ፋንዲሻ መብላት ትመርጣለች, ምክንያቱም _ ጨዋማ ነው.",ፋንዲሻ,ከረሜላ,1
36JW4WBR06I8P9ONKK1SR6UYAUBHFF-2,"ለፕሮጀክቱ ኤሚሊ ከቪክቶሪያ ጋር ተባብራ መስራት ነበረባት, ቪክቶሪያ አልተደሰተችም. _ከሌሎች ጋር መስራት ትጠላ ነበር.",ኤሚሊ,ቪክቶሪያ,2
36JW4WBR06I8P9ONKK1SR6UYAUBHFF-1,"ለፕሮጀክቱ ኤሚሊ ከቪክቶሪያ ጋር ተባብራ መስራት ነበረባት, ቪክቶሪያ አልተደሰተችም. _ከሌሎች ጋር መስራት ትወድ ነበር.",ኤሚሊ,ቪክቶሪያ,1
3EAWOID6MTVMA64HMRZB30Y3HPJV06-2,ማሪያ በአውቶቡስ ወደ ሥራ ስትሄድ ሜጋን የሞተር ሳይክል እየነዳች ትሄድ ነበር ምክንያቱም _ ጊዜው ያላለፈበት ፍቃድ ነበራት.,ማሪያ,ሜጋን,2
3EAWOID6MTVMA64HMRZB30Y3HPJV06-1,ማሪያ በአውቶቡስ ወደ ሥራ ስትሄድ ሜጋን የሞተር ሳይክል እየነዳች ትሄድ ነበር ምክንያቱም _ ጊዜው ያለፈበት ፍቃድ ነበራት.,ማሪያ,ሜጋን,1
3IQ9O0AYW8DXYYGF5K020KYNW0UTI8-1,ስቲቨን አንድ ጆሮ ብቻ ነበረው ነገር ግን ጄፍሪ ሁለት ነበረው. ይህ ማለት _ ቅርጹን ያልጠበቀ ነበር ማለት ነው.,ስቲቨን,ጄፍሪ,1
3IQ9O0AYW8DXYYGF5K020KYNW0UTI8-2,ስቲቨን አንድ ጆሮ ብቻ ነበረው. ነገር ግን ጄፍሪ ሁለት ነበር. ይህ ማለት _ ቅርጹን የጠበቀ ነበር.,ስቲቨን,ጄፍሪ,2
3NZ1E5QA6ZZ6WZSCEGENJJ0NQJ8B5I-2,_ ኤክስፐርት አናጺ ስለነበር ኬቨን ባለፈው ሳምንት ለካይል የእንጨት እቃዎችን ጠግኗል.,ኬቨን,ካይል,2
3NZ1E5QA6ZZ6WZSCEGENJJ0NQJ8B5I-1,_ ኤክስፐርት አናጺ አስፈልጎት ስለነበር ኬቨን ባለፈው ሳምንት ለካይል የእንጨት እቃዎችን ጠግኗል.,ኬቨን,ካይል,1
3TLFH2L6Y9METO36WJ3AL63XCGGT2O-2,ኤሪክ ልብሶቹ ቢወዳቸውም ኬቨን ግን አልተስማማም. _ ልብሶቹን አልገዛም.,ኤሪክ,ኬቨን,2
3TLFH2L6Y9METO36WJ3AL63XCGGT2O-1,ኤሪክ ልብሶቹ ቢወዳቸውም ኬቨን ግን አልተስማማም. _ ልብሳቹን ገዛ.,ኤሪክ,ኬቨን,1
38DCH97KHH01749MM0F7FIERULOJQA-1,"ከቪክቶሪያ አንጻር ጄሲካ ብዙውን ጊዜ ከባድ የማቅለሽለሽ ስሜት ያጋጥማታል, ስለዚህ _ በሮለር ኮስተር አትሄድም.",ጄሲካ,ቪክቶሪያ,1
38DCH97KHH01749MM0F7FIERULOJQA-2,"ከቪክቶሪያ አንጻር ጄሲካ ብዙውን ጊዜ ከባድ የማቅለሽለሽ ስሜት ያጋጥማታል, ስለዚህ _ በሮለር ኮስተር ትሄዳለች.",ጄሲካ,ቪክቶሪያ,2
375VSR8FVYN6D9SX1ZJT000V3J3RZB-2,ጄፍሪ የተጠቀመበት ስርዓት ከራንዲ ጋር ሲወዳደር አስደናቂ ነበር. ምክንያቱም _ ስርዓት አነስተኛ ጥራት ያለው ነው.,ጄፍሪ,ራንዲ,2
375VSR8FVYN6D9SX1ZJT000V3J3RZB-1,ጄፍሪ የተጠቀመበት ስርዓት ከራንዲ ጋር ሲወዳደር አስደናቂ ነበር. ምክንያቱም _ ስርዓት ከፍተኛ ጥራት ያለው ነው.,ጄፍሪ,ራንዲ,1
31JUPBOORPIGQFWXNPMK14USYAP8LZ-2,ጄሪ ምንም እንኳን _ በጣም ያደገ ቢሆንም ፀጉሩን ሻምፖ ለማድረግ ከጢሙ የበለጠ ጊዜ ፈጅቶበታል.,ፀጉሩን,ጢሙ,2
31JUPBOORPIGQFWXNPMK14USYAP8LZ-1,ጄሪ ምንም እንኳን _ በድንብ የተቆረጠው ቢሆንም ፀጉሩን ሻምፖ ለማድረግ ከጢሙ የበለጠ ጊዜ ፈጅቶበታል.,ፀጉሩን,ጢሙ,1
3WRKFXQBOB5ELVG2VSB1G32TGHMIYA-2,"በተፈጥሮ የእግር ጉዞ ላይ ቆይተሽ ታውቂያለሽ በማለት ሳማንታ ታንያን ጠየቀቻት, _ ለጥያቄው ምላሽ እየሰጠች ነው.",ሳማንታ,ታንያ,2
3WRKFXQBOB5ELVG2VSB1G32TGHMIYA-1,"በተፈጥሮ የእግር ጉዞ ላይ ቆይተሽ ታውቂያለሽ በማለት ሳማንታ ታንያን ጠየቀቻት, _ ለጥያቄዋ መልስ እየጠበቀች ነው.",ሳማንታ,ታንያ,1
3BA7SXOG1JOCZOS38B7GVIFIFGW8RP-1,ቤን በልብስ ንግድ እና በአካል ብቃት እንቅስቃሴ ንግድ መካከል ይመርጥ ነበር. ጤነኛ ስለነበር _ንግዱን ከፍተ.,አካል ብቃት እንቅስቃሴ,ልብስ,1
3BA7SXOG1JOCZOS38B7GVIFIFGW8RP-2,ቤን በልብስ ንግድ እና በአካል ብቃት እንቅስቃሴ ንግድ መካከል ይመርጥ ነበር. ጤነኛ ስላልነበር _ንግዱን ከፍተ.,አካል ብቃት እንቅስቃሴ,ልብስ,2
30ZKOOGW2W42P7M17FCFLI30WQ91AW-2,ጄሰን ሎጋን ካለማመደው በኋላ ወደ ሥራ ቃለ መጠይቅ እየሄደ ነበር. _ ኩሩ ነበር.,ጄሰን,ሎጋን,2
30ZKOOGW2W42P7M17FCFLI30WQ91AW-1,ጄሰን ሎጋን ካለማመደው በኋላ ወደ ሥራ ቃለ መጠይቅ እየሄደ ነበር. _ ኣመስጋኝ ነበር.,ጄሰን,ሎጋን,1
38LRF35D5LUIEJEE0O7P9CUR1983UN-1,"አዳም ስቲቨንን የሚያስከፋውን ሰማያዊ ቀልድ አገኘው, ምክንያቱም _ ራሱ ያገኘውን እድል ስለሚያውቅ ነው.",አዳም,ስቲቨን,1
